MicroMag 2900/3900 Data File (Series 0015)
First-order reversal curves
Configuration   :  VSM
Hardware version:  0004
Software version:  11/20/2006
Units of measure:  cgs
Temperature in  :  Kelvin
01/11/2007  15:01
"bg1.11 frag c.03 taped sample forc"

Averaging time = +1.000000E-01
Hb1            = -1.000000E+03
Hb2            = +1.000000E+03
Hc1            =  0.000000E+00
Hc2            = +3.000000E+03
HCal           = +4.610101E+03
HNcr           = +5.000005E+01
HSat           = +6.000000E+03
NCrv           = 113
PauseCal       = +1.000000E+00
PauseNtl       = +1.000000E+00
PauseSat       = +1.000000E+00
SlewRate       = +1.000000E+04
Smoothing      = 5

Field range    = +4.700000E+03
Moment range   = +1.000000E-02
Temperature    = +2.946578E+02
Orientation    = +9.000001E+01
Elapsed time   = +6.436355E+03
Slope corr.    = N/A
Saturation     = N/A
NData          = 10766

+9.602045E+02,+4.646566E-03,+2.947268E+02
+1.011323E+03,+4.775855E-03,+2.947257E+02
+1.060066E+03,+4.900680E-03,+2.947247E+02
+1.110953E+03,+5.024741E-03,+2.947236E+02
+1.159720E+03,+5.144565E-03,+2.947226E+02
+1.210696E+03,+5.259907E-03,+2.947215E+02
+1.261985E+03,+5.375284E-03,+2.947204E+02
+1.310535E+03,+5.483744E-03,+2.947203E+02
+1.361371E+03,+5.590539E-03,+2.947203E+02
+1.410266E+03,+5.687681E-03,+2.947203E+02
+1.461115E+03,+5.793312E-03,+2.947209E+02
+1.509904E+03,+5.889613E-03,+2.947220E+02
+1.561025E+03,+5.984286E-03,+2.947230E+02
+1.611880E+03,+6.077400E-03,+2.947241E+02
+1.660731E+03,+6.164972E-03,+2.947251E+02
+1.711582E+03,+6.253271E-03,+2.947262E+02
+1.760147E+03,+6.332246E-03,+2.947273E+02
+1.811297E+03,+6.421260E-03,+2.947291E+02

+4.612849E+03,+9.421409E-03,+2.947300E+02

+7.604874E+02,+4.097771E-03,+2.947290E+02
+8.092209E+02,+4.232138E-03,+2.947280E+02
+8.605430E+02,+4.372773E-03,+2.947268E+02
+9.116036E+02,+4.509754E-03,+2.947247E+02
+9.601926E+02,+4.637223E-03,+2.947225E+02
+1.011331E+03,+4.769530E-03,+2.947204E+02
+1.060085E+03,+4.894083E-03,+2.947183E+02
+1.110926E+03,+5.020979E-03,+2.947164E+02
+1.159717E+03,+5.137579E-03,+2.947150E+02
+1.210696E+03,+5.256446E-03,+2.947137E+02
+1.262002E+03,+5.368110E-03,+2.947125E+02
+1.310549E+03,+5.481004E-03,+2.947115E+02
+1.361397E+03,+5.588098E-03,+2.947104E+02
+1.410273E+03,+5.688277E-03,+2.947093E+02
+1.461104E+03,+5.794185E-03,+2.947083E+02
+1.509900E+03,+5.888842E-03,+2.947072E+02
+1.561021E+03,+5.981278E-03,+2.947061E+02
+1.611884E+03,+6.075518E-03,+2.947051E+02
+1.660693E+03,+6.167078E-03,+2.947040E+02
+1.711587E+03,+6.253731E-03,+2.947034E+02
+1.760132E+03,+6.331753E-03,+2.947034E+02
+1.811299E+03,+6.413919E-03,+2.947034E+02
+1.860043E+03,+6.493735E-03,+2.947034E+02

+4.612865E+03,+9.422220E-03,+2.946952E+02

+7.092959E+02,+3.940085E-03,+2.946942E+02
+7.609163E+02,+4.084973E-03,+2.946937E+02
+8.093608E+02,+4.221021E-03,+2.946932E+02
+8.605430E+02,+4.366221E-03,+2.946922E+02
+9.116109E+02,+4.500419E-03,+2.946921E+02
+9.601984E+02,+4.630459E-03,+2.946913E+02
+1.011337E+03,+4.766937E-03,+2.946903E+02
+1.060083E+03,+4.888587E-03,+2.946892E+02
+1.110977E+03,+5.017739E-03,+2.946882E+02
+1.159728E+03,+5.131858E-03,+2.946871E+02
+1.210712E+03,+5.256753E-03,+2.946861E+02
+1.261995E+03,+5.369463E-03,+2.946850E+02
+1.310535E+03,+5.477580E-03,+2.946839E+02
+1.361397E+03,+5.587969E-03,+2.946829E+02
+1.410278E+03,+5.690349E-03,+2.946824E+02
+1.461107E+03,+5.792979E-03,+2.946823E+02
+1.509919E+03,+5.885178E-03,+2.946823E+02
+1.561026E+03,+5.980219E-03,+2.946823E+02
+1.611864E+03,+6.074163E-03,+2.946823E+02
+1.660715E+03,+6.162872E-03,+2.946823E+02
+1.711589E+03,+6.249584E-03,+2.946823E+02
+1.760144E+03,+6.333051E-03,+2.946824E+02
+1.811276E+03,+6.414160E-03,+2.946832E+02
+1.860055E+03,+6.493199E-03,+2.946842E+02
+1.911069E+03,+6.575487E-03,+2.946853E+02

+4.612857E+03,+9.423693E-03,+2.947065E+02

+6.605595E+02,+3.779598E-03,+2.947086E+02
+7.099223E+02,+3.920422E-03,+2.947107E+02
+7.610260E+02,+4.069557E-03,+2.947128E+02
+8.094078E+02,+4.211718E-03,+2.947149E+02
+8.605733E+02,+4.353255E-03,+2.947171E+02
+9.116244E+02,+4.496586E-03,+2.947182E+02
+9.602186E+02,+4.625847E-03,+2.947192E+02
+1.011326E+03,+4.762245E-03,+2.947203E+02
+1.060085E+03,+4.884205E-03,+2.947213E+02
+1.110953E+03,+5.011718E-03,+2.947223E+02
+1.159730E+03,+5.135757E-03,+2.947226E+02
+1.210700E+03,+5.253679E-03,+2.947234E+02
+1.261991E+03,+5.369365E-03,+2.947244E+02
+1.310524E+03,+5.475704E-03,+2.947253E+02
+1.361376E+03,+5.588905E-03,+2.947262E+02
+1.410271E+03,+5.689813E-03,+2.947270E+02
+1.461112E+03,+5.788152E-03,+2.947280E+02
+1.509891E+03,+5.882030E-03,+2.947291E+02
+1.561007E+03,+5.982060E-03,+2.947298E+02
+1.611876E+03,+6.074457E-03,+2.947302E+02
+1.660710E+03,+6.161677E-03,+2.947303E+02
+1.711579E+03,+6.253855E-03,+2.947303E+02
+1.760136E+03,+6.331139E-03,+2.947303E+02
+1.811282E+03,+6.413148E-03,+2.947303E+02
+1.860047E+03,+6.495265E-03,+2.947297E+02
+1.911065E+03,+6.577367E-03,+2.947286E+02
+1.962050E+03,+6.651507E-03,+2.947276E+02

+4.612859E+03,+9.421247E-03,+2.947251E+02

+6.096380E+02,+3.611530E-03,+2.947251E+02
+6.610039E+02,+3.760219E-03,+2.947251E+02
+7.100382E+02,+3.910013E-03,+2.947251E+02
+7.610587E+02,+4.057944E-03,+2.947251E+02
+8.093916E+02,+4.201291E-03,+2.947251E+02
+8.605702E+02,+4.341962E-03,+2.947262E+02
+9.116255E+02,+4.489526E-03,+2.947270E+02
+9.602382E+02,+4.619262E-03,+2.947271E+02
+1.011329E+03,+4.754465E-03,+2.947271E+02
+1.060092E+03,+4.884358E-03,+2.947272E+02
+1.110950E+03,+5.007975E-03,+2.947272E+02
+1.159721E+03,+5.131485E-03,+2.947272E+02
+1.210712E+03,+5.248765E-03,+2.947272E+02
+1.262001E+03,+5.369023E-03,+2.947272E+02
+1.310540E+03,+5.475899E-03,+2.947272E+02
+1.361382E+03,+5.588377E-03,+2.947272E+02
+1.410276E+03,+5.684655E-03,+2.947272E+02
+1.461104E+03,+5.791770E-03,+2.947272E+02
+1.509902E+03,+5.884860E-03,+2.947272E+02
+1.561037E+03,+5.984139E-03,+2.947272E+02
+1.611881E+03,+6.075616E-03,+2.947273E+02
+1.660726E+03,+6.165991E-03,+2.947283E+02
+1.711573E+03,+6.249721E-03,+2.947293E+02
+1.760154E+03,+6.334361E-03,+2.947304E+02
+1.811283E+03,+6.414301E-03,+2.947321E+02
+1.860031E+03,+6.489669E-03,+2.947342E+02
+1.911073E+03,+6.571234E-03,+2.947364E+02
+1.962030E+03,+6.652940E-03,+2.947389E+02
+2.010835E+03,+6.722587E-03,+2.947410E+02

+4.612855E+03,+9.421363E-03,+2.947295E+02

+5.608603E+02,+3.442117E-03,+2.947275E+02
+6.101151E+02,+3.594527E-03,+2.947254E+02
+6.611130E+02,+3.748443E-03,+2.947233E+02
+7.100694E+02,+3.895308E-03,+2.947212E+02
+7.610732E+02,+4.046829E-03,+2.947191E+02
+8.094103E+02,+4.191024E-03,+2.947170E+02
+8.605807E+02,+4.340000E-03,+2.947149E+02
+9.116235E+02,+4.482622E-03,+2.947129E+02
+9.602361E+02,+4.616855E-03,+2.947116E+02
+1.011351E+03,+4.751267E-03,+2.947106E+02
+1.060090E+03,+4.878244E-03,+2.947095E+02
+1.110948E+03,+5.008229E-03,+2.947093E+02
+1.159725E+03,+5.128317E-03,+2.947101E+02
+1.210712E+03,+5.250803E-03,+2.947118E+02
+1.262014E+03,+5.367486E-03,+2.947142E+02
+1.310535E+03,+5.474306E-03,+2.947174E+02
+1.361395E+03,+5.583699E-03,+2.947212E+02
+1.410311E+03,+5.686737E-03,+2.947255E+02
+1.461120E+03,+5.787823E-03,+2.947297E+02
+1.509925E+03,+5.881802E-03,+2.947338E+02
+1.561040E+03,+5.979875E-03,+2.947370E+02
+1.611872E+03,+6.068642E-03,+2.947401E+02
+1.660719E+03,+6.157204E-03,+2.947422E+02
+1.711586E+03,+6.250250E-03,+2.947440E+02
+1.760148E+03,+6.330882E-03,+2.947450E+02
+1.811289E+03,+6.414283E-03,+2.947455E+02
+1.860048E+03,+6.492309E-03,+2.947456E+02
+1.911088E+03,+6.573093E-03,+2.947456E+02
+1.962033E+03,+6.649970E-03,+2.947455E+02
+2.010816E+03,+6.720575E-03,+2.947455E+02
+2.062583E+03,+6.796206E-03,+2.947446E+02

+4.612862E+03,+9.420614E-03,+2.947255E+02

+5.101484E+02,+3.255971E-03,+2.947244E+02
+5.612622E+02,+3.417134E-03,+2.947233E+02
+6.101494E+02,+3.569866E-03,+2.947227E+02
+6.611234E+02,+3.730058E-03,+2.947227E+02
+7.100602E+02,+3.880179E-03,+2.947227E+02
+7.610815E+02,+4.033408E-03,+2.947227E+02
+8.094429E+02,+4.180598E-03,+2.947227E+02
+8.605890E+02,+4.324707E-03,+2.947227E+02
+9.116327E+02,+4.476609E-03,+2.947227E+02
+9.602310E+02,+4.609743E-03,+2.947226E+02
+1.011383E+03,+4.748472E-03,+2.947226E+02
+1.060091E+03,+4.874327E-03,+2.947215E+02
+1.110966E+03,+5.005636E-03,+2.947204E+02
+1.159730E+03,+5.122421E-03,+2.947194E+02
+1.210709E+03,+5.244033E-03,+2.947183E+02
+1.261989E+03,+5.363189E-03,+2.947173E+02
+1.310541E+03,+5.474319E-03,+2.947162E+02
+1.361393E+03,+5.583544E-03,+2.947152E+02
+1.410284E+03,+5.685511E-03,+2.947141E+02
+1.461122E+03,+5.787855E-03,+2.947131E+02
+1.509924E+03,+5.884414E-03,+2.947120E+02
+1.561040E+03,+5.979389E-03,+2.947110E+02
+1.611854E+03,+6.073715E-03,+2.947099E+02
+1.660733E+03,+6.160352E-03,+2.947088E+02
+1.711581E+03,+6.253223E-03,+2.947078E+02
+1.760145E+03,+6.332029E-03,+2.947067E+02
+1.811289E+03,+6.418302E-03,+2.947059E+02
+1.860037E+03,+6.491306E-03,+2.947056E+02
+1.911078E+03,+6.571299E-03,+2.947053E+02
+1.962040E+03,+6.651679E-03,+2.947050E+02
+2.010838E+03,+6.720804E-03,+2.947050E+02
+2.062575E+03,+6.793285E-03,+2.947050E+02
+2.111141E+03,+6.861273E-03,+2.947049E+02

+4.612872E+03,+9.422509E-03,+2.947049E+02

+4.587635E+02,+3.061700E-03,+2.947049E+02
+5.105671E+02,+3.229415E-03,+2.947049E+02
+5.613985E+02,+3.394897E-03,+2.947049E+02
+6.101608E+02,+3.552948E-03,+2.947049E+02
+6.611255E+02,+3.714713E-03,+2.947049E+02
+7.100670E+02,+3.864759E-03,+2.947049E+02
+7.610649E+02,+4.025999E-03,+2.947049E+02
+8.094178E+02,+4.173234E-03,+2.947049E+02
+8.605724E+02,+4.322093E-03,+2.947049E+02
+9.116380E+02,+4.468817E-03,+2.947049E+02
+9.602435E+02,+4.608392E-03,+2.947049E+02
+1.011359E+03,+4.742227E-03,+2.947040E+02
+1.060096E+03,+4.872652E-03,+2.947030E+02
+1.110987E+03,+5.001948E-03,+2.947019E+02
+1.159739E+03,+5.123926E-03,+2.947009E+02
+1.210711E+03,+5.246679E-03,+2.946999E+02
+1.262015E+03,+5.366357E-03,+2.946988E+02
+1.310540E+03,+5.469995E-03,+2.946978E+02
+1.361400E+03,+5.583245E-03,+2.946969E+02
+1.410281E+03,+5.683310E-03,+2.946967E+02
+1.461113E+03,+5.786747E-03,+2.946967E+02
+1.509940E+03,+5.883400E-03,+2.946967E+02
+1.561033E+03,+5.978778E-03,+2.946967E+02
