Start Time:  2/18/2019 11:36:02 PM        Time Completed:  2/19/2019 4:21:04 AM     Elapsed Time:  04:45:02
Sample ID:     IRM_DCD_Floppy_401pts_2

Experiment:    C:\IDEASVSM\Default UserID\Experiments\CDC_Floopy\CDC_Floopy,exp
Data File:     c:\Ideasvsm\Default UserID\ERamos_\IR_DCD_Exp\Test_IRM_Floppy\IRM_DCD_Floppy_401pts_2 (ProfileData)\IRM_DCD_Floppy_401pts_2#2,txt
Plot File:     c:\Ideasvsm\Default UserID\ERamos_\IR_DCD_Exp\Test_IRM_Floppy\IRM_DCD_Floppy_401pts_2 (ProfileData)\IRM_DCD_Floppy_401pts_2#2,oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\CDC_Floopy\CDC_Floopy,stp
VSM Data File: c:\Ideasvsm\Default UserID\ERamos_\IR_DCD_Exp\Test_IRM_Floppy\IRM_DCD_Floppy_401pts_2 (ProfileData)\IRM_DCD_Floppy_401pts_2#2,dat

***DATA***

Field(Oe)	 Moment(emu)	
 1539,9617 	 0,00098195463 	
 1550,0068 	 0,00098419753 	
 1559,9124 	 0,0009857686 	
 1569,978 	 0,00097959879 	
 1580,0337 	 0,00098405694 	
 1589,9805 	 0,00098191277 	
 1600,0098 	 0,00098858078 	
 1610,1377 	 0,00098446222 	
 1619,9968 	 0,00098455787 	
 1629,99 	 0,00098141121 	
 1639,8853 	 0,00098330466 	
 1650,1165 	 0,00097441053 	
 1659,9207 	 0,00098238057 	
 1669,9277 	 0,00097900843 	
 1680,0585 	 0,00098169502 	
 1690,1223 	 0,0009788472 	
 1699,9341 	 0,00098311046 	
 1709,9978 	 0,00098522978 	
 1720,0411 	 0,0009775644 	
 1729,9919 	 0,00098037058 	
 1739,9681 	 0,00097922112 	
 1749,9957 	 0,00097865296 	
 1759,9774 	 0,00098012504 	
 1769,9537 	 0,00097997182 	
 1779,9196 	 0,00097884052 	
 1789,8704 	 0,0009780962 	
 1800,1295 	 0,00098320304 	
 1810,0596 	 0,00098223574 	
 1820,005 	 0,00097946977 	
 1830,0176 	 0,00097889724 	
 1839,8806 	 0,00098196844 	
 1850,0732 	 0,00098174779 	
 1859,6689 	 0,00097877156 	
 1870,031 	 0,00097652497 	
 1879,9302 	 0,00098798446 	
 1890,0454 	 0,00098819272 	
 1899,821 	 0,00098589383 	
 1910,0032 	 0,00098088719 	
 1920,0515 	 0,00098513912 	
 1929,9766 	 0,0009801258 	
 1939,8396 	 0,00097936817 	
 1949,9551 	 0,00098223667 	
 1959,9158 	 0,000983583 	
 1970,0413 	 0,00097970677 	
 1980,0022 	 0,00098306571 	
 1989,9683 	 0,00098433034 	
 2000,0049 	 0,00098216917 	
 2010,0581 	 0,00098308396 	
 2019,9469 	 0,00098314798 	
 2030,0363 	 0,00097941709 	
 2040,0072 	 0,00098113772 	
 2049,8496 	 0,00097724602 	
 2060,2068 	 0,0009788632 	
 2069,7966 	 0,00098156633 	
 2080,0303 	 0,0009850713 	
 2090,1196 	 0,00098140866 	
 2099,9468 	 0,00098172134 	
 2110,103 	 0,000979776 	
 2119,9456 	 0,00097502465 	
 2130,1633 	 0,00098757842 	
 2140,0881 	 0,00097977058 	
 2150,0488 	 0,00097797456 	
 2159,9377 	 0,00098024006 	
 2170,1555 	 0,00098669751 	
 2179,998 	 0,00098502882 	
 2189,9846 	 0,00097970237 	
 2200,2954 	 0,00098419841 	
 2209,9985 	 0,00098432038 	
 2219,9182 	 0,00098573497 	
 2230,0076 	 0,00098272238 	
 2239,8035 	 0,00098115308 	
 2249,9243 	 0,00098408269 	
 2259,813 	 0,00098703159 	
 2270,1338 	 0,00097994304 	
 2279,9609 	 0,00098442626 	
 2290,0659 	 0,00098080023 	
 2299,9233 	 0,0009822165 	
 2310,1572 	 0,00098346839 	
 2319,9531 	 0,00098251438 	
 2330,022 	 0,00098108206 	
 2340,0498 	 0,00097859632 	
 2350,0205 	 0,00098402452 	
 2359,9761 	 0,00098456134 	
 2370,1274 	 0,00098976907 	
 2379,9751 	 0,00097726232 	
 2389,9922 	 0,00098206624 	
 2400,1025 	 0,00097566668 	
 2410,1196 	 0,00098315209 	
 2420,1113 	 0,00098809795 	
 2429,9692 	 0,00098201531 	
 2439,9248 	 0,0009851883 	
 2450,0142 	 0,00098376964 	
 2460,083 	 0,00098258207 	
 2470,0283 	 0,00098048452 	
 2480,231 	 0,00097553592 	
 2490,0371 	 0,00098139961 	
 2500,0872 	 0,00098373492 	
 2510,137 	 0,00098371642 	
 2519,9961 	 0,00097735774 	
 2530,0459 	 0,00098107558 	
 2539,8645 	 0,0009808145 	
 2549,7908 	 0,00098353569 	
 2560,0046 	 0,00097789051 	
 2569,9824 	 0,00098816398 	
 2579,8315 	 0,00098226637 	
 2590,0867 	 0,00098312358 	
 2600,0027 	 0,00098275849 	
 2609,8777 	 0,00098496519 	
 2619,9016 	 0,00098471753 	
 2630,1003 	 0,00098212099 	
 2639,8879 	 0,00098086294 	
 2649,7886 	 0,0009839264 	
 2660,1101 	 0,00098536067 	
 2669,929 	 0,00097945723 	
 2680,0198 	 0,00098110425 	
 2689,9561 	 0,0009784851 	
 2700,011 	 0,00098098934 	
 2710,0503 	 0,00098003838 	
 2719,8533 	 0,00098245474 	
 2730,0259 	 0,00097976212 	
 2739,8962 	 0,00098181532 	
 2749,9253 	 0,00098262039 	
 2760,0366 	 0,00097970831 	
 2770,0244 	 0,00098093333 	
 2780,0942 	 0,00098451442 	
 2789,9951 	 0,00097628797 	
 2799,8804 	 0,00098443639 	
 2809,9043 	 0,00098428085 	
 2820,0518 	 0,00098604639 	
 2829,8442 	 0,00098528666 	
 2839,9502 	 0,00098380756 	
 2849,9487 	 0,00098311339 	
 2859,9009 	 0,00098117869 	
 2870,0068 	 0,00097803428 	
 2879,8613 	 0,00098732198 	
