
Units of measure	cgs

Averaging time		5.00000
Hb1       		-1.33333E3
Hb2       		1.00000E3
Hc2       		1.33333E3
HCal      		2.33333E3
HSat      		3.00000E3
NForc     		150       
PauseCal  		0.00000
PauseRvrsl		1.00000
PauseSat  		1.00000
SlewRate  		10.0000E3
Smoothing 		1         

Field	 Moment
(Oe)	 (emu)
1.00000,1.00000

999.962,2.39187E-3

1.00000,1.00000

975.147,2.39629E-3
983.172,2.39882E-3
999.586,2.39889E-3
1.01599E3,2.40684E-3

1.00000,1.00000

950.707,2.38518E-3
959.875,2.37928E-3
979.563,2.39264E-3
999.254,2.40030E-3
1.01894E3,2.40628E-3
1.03862E3,2.41378E-3

1.00000,1.00000

926.125,2.36567E-3
936.077,2.37430E-3
957.166,2.38286E-3
978.268,2.39249E-3
999.358,2.39798E-3
1.02045E3,2.40514E-3
1.04166E3,2.41531E-3
1.06304E3,2.42542E-3

1.00000,1.00000

901.415,2.36021E-3
911.309,2.35912E-3
933.152,2.36962E-3
955.030,2.37640E-3
976.900,2.39106E-3
999.120,2.40152E-3
1.02110E3,2.40439E-3
1.04296E3,2.41425E-3
1.06482E3,2.42320E-3
1.08669E3,2.43717E-3

1.00000,1.00000

876.810,2.34949E-3
887.013,2.35365E-3
909.357,2.36025E-3
931.724,2.36700E-3
954.086,2.37746E-3
976.470,2.38393E-3
998.848,2.38797E-3
1.02122E3,2.40592E-3
1.04359E3,2.41021E-3
1.06595E3,2.42323E-3
1.08834E3,2.43551E-3
1.11069E3,2.44651E-3

1.00000,1.00000

852.199,2.33186E-3
862.594,2.34055E-3
885.288,2.35354E-3
908.004,2.35201E-3
930.713,2.37385E-3
953.438,2.37626E-3
976.151,2.38493E-3
998.862,2.39912E-3
1.02158E3,2.40696E-3
1.04428E3,2.42253E-3
1.06700E3,2.41619E-3
1.08972E3,2.42581E-3
1.11242E3,2.43685E-3
1.13513E3,2.45105E-3

1.00000,1.00000

827.314,2.32974E-3
838.078,2.32807E-3
861.012,2.34466E-3
884.034,2.35028E-3
907.424,2.36271E-3
930.388,2.36724E-3
953.732,2.37978E-3
976.807,2.38638E-3
999.764,2.40287E-3
1.02274E3,2.40976E-3
1.04572E3,2.41447E-3
1.06868E3,2.42152E-3
1.09165E3,2.43349E-3
1.11461E3,2.44068E-3
1.13756E3,2.45541E-3
1.16053E3,2.46229E-3

1.00000,1.00000

803.005,2.31727E-3
813.864,2.31866E-3
837.021,2.32045E-3
860.175,2.33963E-3
883.352,2.34686E-3
906.516,2.35597E-3
929.662,2.36578E-3
952.829,2.38058E-3
975.987,2.38803E-3
999.140,2.39799E-3
1.02231E3,2.40753E-3
1.04547E3,2.41078E-3
1.06864E3,2.42659E-3
1.09179E3,2.43441E-3
1.11495E3,2.44245E-3
1.13811E3,2.45106E-3
1.16127E3,2.46165E-3
1.18444E3,2.46920E-3

1.00000,1.00000

778.440,2.30607E-3
789.211,2.31246E-3
812.491,2.31423E-3
835.830,2.32051E-3
859.122,2.33920E-3
882.433,2.35151E-3
905.749,2.35736E-3
929.072,2.36583E-3
952.374,2.37523E-3
975.706,2.37433E-3
999.035,2.39346E-3
1.02233E3,2.40777E-3
1.04564E3,2.40970E-3
1.06894E3,2.42035E-3
1.09224E3,2.43574E-3
1.11554E3,2.44077E-3
1.13885E3,2.45259E-3
1.16217E3,2.45367E-3
1.18547E3,2.47258E-3
1.20877E3,2.47885E-3

1.00000,1.00000

753.614,2.28089E-3
764.486,2.29453E-3
787.911,2.29723E-3
811.335,2.31539E-3
834.783,2.32313E-3
858.212,2.33274E-3
881.652,2.34501E-3
905.087,2.35882E-3
928.513,2.36935E-3
951.969,2.38056E-3
975.377,2.38206E-3
998.831,2.39594E-3
1.02226E3,2.40269E-3
1.04568E3,2.41651E-3
1.06911E3,2.42119E-3
1.09255E3,2.43287E-3
1.11596E3,2.44220E-3
1.13940E3,2.45231E-3
1.16283E3,2.45830E-3
1.18625E3,2.46747E-3
1.20969E3,2.47715E-3
1.23310E3,2.48642E-3

1.00000,1.00000

729.009,2.28458E-3
740.266,2.28034E-3
763.808,2.28552E-3
787.351,2.30276E-3
810.897,2.31742E-3
834.439,2.32060E-3
857.960,2.32944E-3
881.521,2.34256E-3
905.063,2.35197E-3
928.592,2.36204E-3
952.142,2.37840E-3
975.665,2.38379E-3
999.213,2.39763E-3
1.02274E3,2.40436E-3
1.04629E3,2.41466E-3
1.06981E3,2.42357E-3
1.09335E3,2.43790E-3
1.11689E3,2.44484E-3
1.14043E3,2.44979E-3
1.16397E3,2.46111E-3
1.18750E3,2.46944E-3
1.21105E3,2.47614E-3
1.23457E3,2.48722E-3
1.25813E3,2.49943E-3

1.00000,1.00000

704.548,2.28047E-3
715.569,2.27388E-3
739.162,2.27977E-3
762.801,2.29214E-3
786.447,2.30552E-3
810.053,2.31445E-3
833.682,2.32188E-3
857.311,2.33437E-3
880.938,2.34308E-3
904.551,2.35407E-3
928.171,2.37071E-3
951.798,2.37601E-3
975.435,2.38303E-3
999.046,2.39373E-3
1.02267E3,2.40643E-3
1.04631E3,2.41229E-3
1.06992E3,2.42073E-3
1.09354E3,2.43838E-3
1.11716E3,2.44649E-3
1.14078E3,2.45353E-3
1.16440E3,2.46175E-3
1.18804E3,2.46435E-3
1.21165E3,2.48034E-3
1.23528E3,2.48630E-3
1.25890E3,2.49517E-3
1.28251E3,2.49704E-3

1.00000,1.00000

679.955,2.25669E-3
690.986,2.25512E-3
714.666,2.26304E-3
738.366,2.27921E-3
762.074,2.28345E-3
785.773,2.30060E-3
809.464,2.30739E-3
833.165,2.32361E-3
856.859,2.33161E-3
880.580,2.34499E-3
904.270,2.35134E-3
927.961,2.36487E-3
951.667,2.37207E-3
975.352,2.38115E-3
999.515,2.39776E-3
1.02322E3,2.40393E-3
1.04691E3,2.41273E-3
1.07062E3,2.42272E-3
1.09431E3,2.43289E-3
1.11800E3,2.44160E-3
1.14172E3,2.45324E-3
1.16540E3,2.46212E-3
1.18909E3,2.47099E-3
1.21279E3,2.47928E-3
1.23648E3,2.48670E-3
1.26019E3,2.50319E-3
1.28389E3,2.50231E-3
1.30757E3,2.50884E-3

1.00000,1.00000

655.376,2.24363E-3
666.187,2.24458E-3
689.903,2.25522E-3
713.669,2.26580E-3
737.428,2.27725E-3
761.185,2.28703E-3
784.958,2.29543E-3
808.710,2.31140E-3
832.476,2.32191E-3
856.238,2.33832E-3
879.991,2.33999E-3
903.744,2.35026E-3
927.509,2.36206E-3
951.273,2.37091E-3
975.014,2.38235E-3
998.785,2.39386E-3
